experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000031,31,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:30.398Z,2026-07-18T12:26:30.447Z,49.271,1.0,2026-07-18T12:26:30.446Z,2026-07-18T12:26:30.447Z,0.775,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000032,32,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:31.398Z,2026-07-18T12:26:31.467Z,69.515,1.0,2026-07-18T12:26:31.466Z,2026-07-18T12:26:31.467Z,1.01,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000033,33,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:32.398Z,2026-07-18T12:26:32.456Z,58.049,1.0,2026-07-18T12:26:32.455Z,2026-07-18T12:26:32.456Z,0.741,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,120,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,120,0]","[1000,1000,2,10,120,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000034,34,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:33.398Z,2026-07-18T12:26:33.466Z,67.957,1.0,2026-07-18T12:26:33.465Z,2026-07-18T12:26:33.466Z,1.054,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,120,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,120,0]","[1000,1000,2,10,120,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000035,35,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:34.399Z,2026-07-18T12:26:34.455Z,56.259,1.0,2026-07-18T12:26:34.455Z,2026-07-18T12:26:34.455Z,0.635,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,1,10,1000,0,TRUE,FALSE,TRUE,"[1000,1000,1,10,1000,0]","[1000,1000,1,10,1000,0]","[true,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000036,36,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:35.400Z,2026-07-18T12:26:35.456Z,56.021,2.0,2026-07-18T12:26:35.454Z,2026-07-18T12:26:35.456Z,1.134,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,1000,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,1000,0]","[1000,1000,2,10,1000,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000037,37,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:36.400Z,2026-07-18T12:26:36.455Z,55.264,1.0,2026-07-18T12:26:36.454Z,2026-07-18T12:26:36.455Z,0.742,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,1000,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,1000,0]","[1000,1000,2,10,1000,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000038,38,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:37.400Z,2026-07-18T12:26:37.445Z,44.491,1.0,2026-07-18T12:26:37.444Z,2026-07-18T12:26:37.445Z,0.733,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,122,122,0,2,1000,2,FALSE,TRUE,FALSE,"[122,122,0,2,1000,2]","[122,122,0,2,1000,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000039,39,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:38.401Z,2026-07-18T12:26:38.436Z,34.473,2.0,2026-07-18T12:26:38.435Z,2026-07-18T12:26:38.436Z,0.964,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000040,40,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:39.402Z,2026-07-18T12:26:39.458Z,56.415,1.0,2026-07-18T12:26:39.457Z,2026-07-18T12:26:39.458Z,0.786,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000041,41,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:40.403Z,2026-07-18T12:26:40.454Z,51.645,1.0,2026-07-18T12:26:40.454Z,2026-07-18T12:26:40.454Z,0.755,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000042,42,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:41.403Z,2026-07-18T12:26:41.444Z,40.596,1.0,2026-07-18T12:26:41.443Z,2026-07-18T12:26:41.444Z,0.533,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000043,43,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:42.404Z,2026-07-18T12:26:42.454Z,50.439,1.0,2026-07-18T12:26:42.453Z,2026-07-18T12:26:42.454Z,1.136,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000044,44,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:43.404Z,2026-07-18T12:26:43.464Z,59.26,1.0,2026-07-18T12:26:43.463Z,2026-07-18T12:26:43.464Z,0.887,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000045,45,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:44.405Z,2026-07-18T12:26:44.443Z,38.141,1.0,2026-07-18T12:26:44.442Z,2026-07-18T12:26:44.443Z,0.485,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000046,46,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:45.405Z,2026-07-18T12:26:45.457Z,52.145,1.0,2026-07-18T12:26:45.456Z,2026-07-18T12:26:45.457Z,0.952,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000047,47,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:46.405Z,2026-07-18T12:26:46.442Z,36.941,0.0,2026-07-18T12:26:46.442Z,2026-07-18T12:26:46.442Z,0.547,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000048,48,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:47.406Z,2026-07-18T12:26:47.453Z,47.03,1.0,2026-07-18T12:26:47.452Z,2026-07-18T12:26:47.453Z,0.751,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000049,49,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:48.406Z,2026-07-18T12:26:48.452Z,45.773,1.0,2026-07-18T12:26:48.451Z,2026-07-18T12:26:48.452Z,0.622,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000050,50,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:49.406Z,2026-07-18T12:26:49.452Z,45.893,1.0,2026-07-18T12:26:49.451Z,2026-07-18T12:26:49.452Z,0.722,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000051,51,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:50.407Z,2026-07-18T12:26:50.452Z,45.56,1.0,2026-07-18T12:26:50.451Z,2026-07-18T12:26:50.452Z,0.831,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000052,52,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:51.407Z,2026-07-18T12:26:51.462Z,54.999,1.0,2026-07-18T12:26:51.461Z,2026-07-18T12:26:51.462Z,0.856,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,0,10,1000,0,FALSE,TRUE,TRUE,"[1000,1000,0,10,1000,0]","[1000,1000,0,10,1000,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000053,53,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:52.408Z,2026-07-18T12:26:52.452Z,43.74,0.0,2026-07-18T12:26:52.451Z,2026-07-18T12:26:52.451Z,0.785,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,130,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,130,0]","[1000,1000,2,10,130,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000054,54,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:53.408Z,2026-07-18T12:26:53.451Z,43.207,1.0,2026-07-18T12:26:53.451Z,2026-07-18T12:26:53.451Z,0.611,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,130,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,130,0]","[1000,1000,2,10,130,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000055,55,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:54.409Z,2026-07-18T12:26:54.435Z,26.11,1.0,2026-07-18T12:26:54.434Z,2026-07-18T12:26:54.435Z,0.82,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,1,10,1000,0,TRUE,FALSE,TRUE,"[1000,1000,1,10,1000,0]","[1000,1000,1,10,1000,0]","[true,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000056,56,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:55.409Z,2026-07-18T12:26:55.450Z,41.338,1.0,2026-07-18T12:26:55.450Z,2026-07-18T12:26:55.450Z,0.76,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,1000,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,1000,0]","[1000,1000,2,10,1000,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000057,57,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:56.409Z,2026-07-18T12:26:56.490Z,81.008,1.0,2026-07-18T12:26:56.490Z,2026-07-18T12:26:56.490Z,0.734,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,1000,1000,2,10,1000,0,FALSE,FALSE,TRUE,"[1000,1000,2,10,1000,0]","[1000,1000,2,10,1000,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000058,58,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:57.410Z,2026-07-18T12:26:57.460Z,50.306,1.0,2026-07-18T12:26:57.459Z,2026-07-18T12:26:57.460Z,0.703,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,132,132,0,2,1000,2,FALSE,TRUE,FALSE,"[132,132,0,2,1000,2]","[132,132,0,2,1000,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000059,59,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:58.410Z,2026-07-18T12:26:58.490Z,79.796,1.0,2026-07-18T12:26:58.489Z,2026-07-18T12:26:58.490Z,0.644,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,133,133,0,3,1000,3,FALSE,TRUE,FALSE,"[133,133,0,3,1000,3]","[133,133,0,3,1000,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000060,60,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:59.411Z,2026-07-18T12:26:59.470Z,59.345,1.0,2026-07-18T12:26:59.469Z,2026-07-18T12:26:59.470Z,0.791,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,133,133,0,3,1000,3,FALSE,TRUE,FALSE,"[133,133,0,3,1000,3]","[133,133,0,3,1000,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000061,61,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:00.411Z,2026-07-18T12:27:00.449Z,38.384,0.0,2026-07-18T12:27:00.449Z,2026-07-18T12:27:00.449Z,0.608,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,134,134,0,4,1000,4,FALSE,TRUE,FALSE,"[134,134,0,4,1000,4]","[134,134,0,4,1000,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000062,62,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:01.411Z,2026-07-18T12:27:01.459Z,47.538,1.0,2026-07-18T12:27:01.458Z,2026-07-18T12:27:01.459Z,0.558,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,134,134,0,4,1000,4,FALSE,TRUE,FALSE,"[134,134,0,4,1000,4]","[134,134,0,4,1000,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000063,63,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:02.412Z,2026-07-18T12:27:02.460Z,47.779,1.0,2026-07-18T12:27:02.459Z,2026-07-18T12:27:02.460Z,0.945,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,135,135,0,5,1000,5,FALSE,TRUE,FALSE,"[135,135,0,5,1000,5]","[135,135,0,5,1000,5]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000064,64,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:03.412Z,2026-07-18T12:27:03.453Z,40.642,1.0,2026-07-18T12:27:03.452Z,2026-07-18T12:27:03.453Z,0.813,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,135,135,0,5,1000,5,FALSE,TRUE,FALSE,"[135,135,0,5,1000,5]","[135,135,0,5,1000,5]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000065,65,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:04.413Z,2026-07-18T12:27:04.461Z,48.199,1.0,2026-07-18T12:27:04.460Z,2026-07-18T12:27:04.461Z,0.427,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,136,136,0,6,1000,6,FALSE,TRUE,FALSE,"[136,136,0,6,1000,6]","[136,136,0,6,1000,6]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000066,66,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:05.413Z,2026-07-18T12:27:05.459Z,46.186,0.0,2026-07-18T12:27:05.459Z,2026-07-18T12:27:05.459Z,0.576,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,136,136,0,6,1000,6,FALSE,TRUE,FALSE,"[136,136,0,6,1000,6]","[136,136,0,6,1000,6]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000067,67,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:06.414Z,2026-07-18T12:27:06.458Z,44.71,1.0,2026-07-18T12:27:06.457Z,2026-07-18T12:27:06.458Z,0.918,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,137,137,0,7,1000,7,FALSE,TRUE,FALSE,"[137,137,0,7,1000,7]","[137,137,0,7,1000,7]","[false,true,false]"
