experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000011,11,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:41.528Z,2026-07-28T11:41:41.576Z,47.545,8.0,2026-07-28T11:41:41.568Z,2026-07-28T11:41:41.576Z,7.563,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000012,12,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:42.528Z,2026-07-28T11:41:42.575Z,46.767,9.0,2026-07-28T11:41:42.566Z,2026-07-28T11:41:42.575Z,8.584,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000013,13,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:43.529Z,2026-07-28T11:41:43.569Z,40.334,7.0,2026-07-28T11:41:43.562Z,2026-07-28T11:41:43.569Z,7.726,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000014,14,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:44.529Z,2026-07-28T11:41:44.569Z,39.454,8.0,2026-07-28T11:41:44.562Z,2026-07-28T11:41:44.569Z,7.158,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000015,15,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:45.529Z,2026-07-28T11:41:45.571Z,41.572,6.0,2026-07-28T11:41:45.565Z,2026-07-28T11:41:45.571Z,6.252,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000016,16,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:46.530Z,2026-07-28T11:41:46.574Z,44.243,9.0,2026-07-28T11:41:46.565Z,2026-07-28T11:41:46.574Z,9.035,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,489,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,489,0,1,12,1,0]","[12,378,22,1,489,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000017,17,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:47.531Z,2026-07-28T11:41:47.562Z,31.755,5.0,2026-07-28T11:41:47.557Z,2026-07-28T11:41:47.562Z,5.341,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000018,18,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:48.532Z,2026-07-28T11:41:48.564Z,32.199,7.0,2026-07-28T11:41:48.557Z,2026-07-28T11:41:48.564Z,6.512,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000019,19,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:49.532Z,2026-07-28T11:41:49.579Z,46.494,7.0,2026-07-28T11:41:49.572Z,2026-07-28T11:41:49.579Z,6.896,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000020,20,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:50.532Z,2026-07-28T11:41:50.566Z,33.291,8.0,2026-07-28T11:41:50.558Z,2026-07-28T11:41:50.566Z,7.743,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
