experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000011,11,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:37.035Z,2026-07-28T11:39:37.066Z,30.255,6.0,2026-07-28T11:39:37.060Z,2026-07-28T11:39:37.066Z,5.763,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,471,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,471,0,1,79,1,0]","[79,12,40,1,471,0,1,79,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000012,12,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:38.036Z,2026-07-28T11:39:38.068Z,31.96,6.0,2026-07-28T11:39:38.062Z,2026-07-28T11:39:38.068Z,5.921,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,471,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,471,0,1,79,1,0]","[79,12,40,1,471,0,1,79,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000013,13,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:39.036Z,2026-07-28T11:39:39.067Z,30.797,7.0,2026-07-28T11:39:39.060Z,2026-07-28T11:39:39.067Z,6.454,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,471,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,471,0,1,79,1,0]","[79,12,40,1,471,0,1,79,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000014,14,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:40.037Z,2026-07-28T11:39:40.076Z,39.211,8.0,2026-07-28T11:39:40.068Z,2026-07-28T11:39:40.076Z,7.423,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,471,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,471,0,1,79,1,0]","[79,12,40,1,471,0,1,79,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000015,15,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:41.038Z,2026-07-28T11:39:41.084Z,46.663,10.0,2026-07-28T11:39:41.074Z,2026-07-28T11:39:41.084Z,10.271,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000016,16,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:42.038Z,2026-07-28T11:39:42.078Z,40.317,6.0,2026-07-28T11:39:42.072Z,2026-07-28T11:39:42.078Z,6.241,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000017,17,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:43.038Z,2026-07-28T11:39:43.078Z,39.554,7.0,2026-07-28T11:39:43.071Z,2026-07-28T11:39:43.078Z,6.394,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000018,18,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:44.039Z,2026-07-28T11:39:44.127Z,88.083,19.0,2026-07-28T11:39:44.109Z,2026-07-28T11:39:44.127Z,18.178,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000019,19,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:45.039Z,2026-07-28T11:39:45.098Z,58.407,17.0,2026-07-28T11:39:45.080Z,2026-07-28T11:39:45.097Z,17.346,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000020,20,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:46.040Z,2026-07-28T11:39:46.092Z,52.21,10.0,2026-07-28T11:39:46.083Z,2026-07-28T11:39:46.092Z,9.361,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000021,21,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:47.040Z,2026-07-28T11:39:47.079Z,39.216,15.0,2026-07-28T11:39:47.064Z,2026-07-28T11:39:47.079Z,14.711,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,472,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,472,0,1,88,1,0]","[88,2,40,1,472,0,1,88,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000022,22,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:48.040Z,2026-07-28T11:39:48.094Z,53.686,8.0,2026-07-28T11:39:48.086Z,2026-07-28T11:39:48.094Z,8.232,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,473,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,473,0,1,12,1,0]","[12,378,22,1,473,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000023,23,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:49.041Z,2026-07-28T11:39:49.092Z,51.093,8.0,2026-07-28T11:39:49.084Z,2026-07-28T11:39:49.092Z,7.448,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,473,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,473,0,1,12,1,0]","[12,378,22,1,473,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000024,24,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:50.041Z,2026-07-28T11:39:50.077Z,36.088,6.0,2026-07-28T11:39:50.072Z,2026-07-28T11:39:50.077Z,5.446,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,473,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,473,0,1,12,1,0]","[12,378,22,1,473,0,1,12,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T113926Z-d5edebfc,collector-20260728T113926Z-d5edebfc-COL-000025,25,Youma-PC,2026-07-28T11:39:26.783Z,2026-07-28T11:39:51.041Z,2026-07-28T11:39:51.262Z,221.064,5.0,2026-07-28T11:39:51.257Z,2026-07-28T11:39:51.262Z,4.99,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,473,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,473,0,1,12,1,0]","[12,378,22,1,473,0,1,12,1,0]","[true,false,false]"
