scenario,experiment_id,collector_session_id,collection_id,collection_sequence,experiment_phase,record_timestamp_utc,raspi_read_status,sender_send_status,openplc_read_status,register_read_status,coil_read_status,pair_complete,source_sequence,state_sequence,source_mode,thingsboard_timestamp_ms,node_id_source,node_id_openplc,original_odo_meter_litre,sent_odo_meter_litre,openplc_odo_meter_litre,odo_meter_processed,original_flow_rate_lpm,expected_flow_rate_x1000,sent_flow_rate_x1000,openplc_flow_rate_x1000,openplc_flow_rate_lpm,original_volume_litre,expected_volume_x10000,sent_volume_x10000,openplc_volume_x10000,openplc_volume_litre,original_payment_status,sent_payment_status,openplc_payment_status,observed_valve_raw_source,observed_valve_raw_openplc,openplc_source_sequence,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,source_expected_valve_command,source_expected_process_state,source_expected_valve_reason,plc_expected_valve_command,plc_expected_process_state,plc_expected_valve_reason,source_odo_encoding_match,source_flow_encoding_match,source_volume_encoding_match,source_payment_encoding_match,source_encoding_integrity_match,cross_layer_odo_match,cross_layer_flow_match,cross_layer_volume_match,cross_layer_payment_match,cross_layer_sequence_match,cross_layer_valve_feedback_match,cross_layer_node_id_match,cross_layer_all_fields_match,plc_internal_odo_match,plc_logic_abnormal_match,plc_logic_payment_match,plc_logic_valve_match,plc_logic_state_match,plc_logic_reason_match,plc_logic_consistency_match,source_expected_valve_match,controller_operational_impact,observed_attack_value,source_age_ms,sampling_skew_ms
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000043,43,ATTACK,2026-07-28T11:51:54.703Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,576,577,THINGSBOARD_HARDCODED_MOCK,1785239507787,1,1,88,88,1212,1212,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,576,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4898.0,11.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000044,44,ATTACK,2026-07-28T11:51:55.664Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,576,577,THINGSBOARD_HARDCODED_MOCK,1785239507787,1,1,88,88,1212,1212,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,576,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5864.0,6.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000045,45,ATTACK,2026-07-28T11:51:56.528Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,576,577,THINGSBOARD_HARDCODED_MOCK,1785239507787,1,1,88,88,1212,1212,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,576,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6728.0,6.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000046,46,ATTACK,2026-07-28T11:51:57.532Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,576,577,THINGSBOARD_HARDCODED_MOCK,1785239507787,1,1,88,88,1212,1212,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,576,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7727.0,11.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000047,47,ATTACK,2026-07-28T11:51:58.523Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,1,12,12,12,12,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,577,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1713.0,7.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000048,48,ATTACK,2026-07-28T11:51:59.536Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,1,12,12,12,12,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,577,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2727.0,6.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000049,49,ATTACK,2026-07-28T11:52:00.541Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,1,12,12,12,12,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,577,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3723.0,15.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000050,50,ATTACK,2026-07-28T11:52:01.527Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,1,12,12,12,12,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,577,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4719.0,5.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000051,51,ATTACK,2026-07-28T11:52:02.524Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,1,12,12,12,12,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,577,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5713.0,8.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000052,52,ATTACK,2026-07-28T11:52:03.524Z,SUCCESS,SUCCESS,FAILED,FAILED,FAILED,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,6720.0,1.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000053,53,ATTACK,2026-07-28T11:52:07.531Z,SUCCESS,SUCCESS,FAILED,FAILED,FAILED,TRUE,577,578,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,7717.0,3011.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000054,54,ATTACK,2026-07-28T11:52:10.593Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,579,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,3766.0,3016.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000055,55,ATTACK,2026-07-28T11:52:13.649Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,579,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,6833.0,3005.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000056,56,ATTACK,2026-07-28T11:52:16.706Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,580,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,1878.0,3009.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000057,57,ATTACK,2026-07-28T11:52:19.841Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,580,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,5010.0,3012.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000058,58,ATTACK,2026-07-28T11:52:22.904Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,580,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,8082.0,3003.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000059,59,ATTACK,2026-07-28T11:52:25.968Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,581,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,3128.0,3014.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000060,60,ATTACK,2026-07-28T11:52:29.031Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,581,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,6202.0,3003.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000061,61,ATTACK,2026-07-28T11:52:32.096Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,582,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,1248.0,3014.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000062,62,ATTACK,2026-07-28T11:52:35.159Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,582,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,4319.0,3006.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000063,63,POST_RECOVERY,2026-07-28T11:52:38.235Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,582,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,7389.0,3012.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000064,64,POST_RECOVERY,2026-07-28T11:52:41.289Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,583,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,2432.0,3015.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000065,65,POST_RECOVERY,2026-07-28T11:52:44.361Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,583,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,5513.0,3006.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000066,66,POST_RECOVERY,2026-07-28T11:52:47.403Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,583,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,8548.0,3013.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000067,67,POST_RECOVERY,2026-07-28T11:52:50.443Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,584,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,3592.0,3002.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000068,68,POST_RECOVERY,2026-07-28T11:52:53.498Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,584,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,6639.0,3010.0
PERLAKUAN_2_FLOOD,EXP-P2-01,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000069,69,POST_RECOVERY,2026-07-28T11:52:56.542Z,SUCCESS,FAILED,FAILED,FAILED,FAILED,TRUE,577,585,THINGSBOARD_HARDCODED_MOCK,1785239514796,1,,12,12,,,0.3778,378,378,,,0.00222,22,22,,,1,1,,0,,,,,,,,TRUE,1,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,FALSE,FALSE,1678.0,3008.0
