scenario,collection_id,collection_sequence,experiment_phase,observation_timestamp_utc,target_register,configured_attack_value,source_sent_odo_meter_litre,openplc_odo_meter_litre,openplc_odo_meter_processed,cross_layer_odo_match,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,source_expected_valve_command,controller_operational_impact,nearest_network_write_timestamp_utc,network_to_control_delay_seconds,network_correlation_status,evidence_interpretation
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000041,41,ATTACK,2026-07-28T11:51:52.519Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,1.164279,CORRELATED,SOURCE_NORMAL_TO_NETWORK_WRITE_TO_OPENPLC_FALSE_VALUE
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000042,42,ATTACK,2026-07-28T11:51:53.522Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,2.167279,CORRELATED,SOURCE_NORMAL_TO_NETWORK_WRITE_TO_OPENPLC_FALSE_VALUE
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000043,43,ATTACK,2026-07-28T11:51:54.703Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,3.348279,NETWORK_EVIDENCE_NOT_AVAILABLE_OR_OUTSIDE_WINDOW,SOURCE_OPENPLC_MISMATCH_WITH_ATTACK_VALUE_OBSERVED
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000044,44,ATTACK,2026-07-28T11:51:55.664Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,4.309279,NETWORK_EVIDENCE_NOT_AVAILABLE_OR_OUTSIDE_WINDOW,SOURCE_OPENPLC_MISMATCH_WITH_ATTACK_VALUE_OBSERVED
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000045,45,ATTACK,2026-07-28T11:51:56.528Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,5.173279,NETWORK_EVIDENCE_NOT_AVAILABLE_OR_OUTSIDE_WINDOW,SOURCE_OPENPLC_MISMATCH_WITH_ATTACK_VALUE_OBSERVED
PERLAKUAN_2_FLOOD,collector-20260728T115112Z-dc91fc98-COL-000046,46,ATTACK,2026-07-28T11:51:57.532Z,1024,1212,88,1212,1212,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,2026-07-28T11:51:51.354Z,6.177279,NETWORK_EVIDENCE_NOT_AVAILABLE_OR_OUTSIDE_WINDOW,SOURCE_OPENPLC_MISMATCH_WITH_ATTACK_VALUE_OBSERVED
