experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000011,11,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:09.673Z,2026-07-28T11:43:09.716Z,42.295,9.0,2026-07-28T11:43:09.707Z,2026-07-28T11:43:09.716Z,8.379,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,65,0.065,40,0.004,1,501,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,65,40,1,501,0,1,100,3,2]","[100,65,40,1,501,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000012,12,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:10.674Z,2026-07-28T11:43:10.731Z,57.763,16.0,2026-07-28T11:43:10.715Z,2026-07-28T11:43:10.731Z,16.296,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,65,0.065,40,0.004,1,501,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,65,40,1,501,0,1,100,3,2]","[100,65,40,1,501,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000013,13,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:11.674Z,2026-07-28T11:43:11.718Z,43.864,13.0,2026-07-28T11:43:11.705Z,2026-07-28T11:43:11.718Z,12.716,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000014,14,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:12.675Z,2026-07-28T11:43:12.711Z,36.91,6.0,2026-07-28T11:43:12.705Z,2026-07-28T11:43:12.711Z,6.589,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000015,15,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:13.675Z,2026-07-28T11:43:13.710Z,34.865,5.0,2026-07-28T11:43:13.705Z,2026-07-28T11:43:13.710Z,4.907,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000016,16,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:14.675Z,2026-07-28T11:43:14.708Z,32.796,12.0,2026-07-28T11:43:14.696Z,2026-07-28T11:43:14.708Z,12.25,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000017,17,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:15.675Z,2026-07-28T11:43:15.731Z,55.275,12.0,2026-07-28T11:43:15.720Z,2026-07-28T11:43:15.731Z,10.984,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000018,18,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:16.675Z,2026-07-28T11:43:16.720Z,44.541,7.0,2026-07-28T11:43:16.713Z,2026-07-28T11:43:16.720Z,6.579,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000019,19,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:17.676Z,2026-07-28T11:43:17.708Z,31.865,5.0,2026-07-28T11:43:17.703Z,2026-07-28T11:43:17.708Z,4.678,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,13,0.013,40,0.004,1,502,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,13,40,1,502,0,1,100,3,2]","[100,13,40,1,502,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000020,20,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:18.677Z,2026-07-28T11:43:18.710Z,33.141,7.0,2026-07-28T11:43:18.703Z,2026-07-28T11:43:18.710Z,6.624,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000021,21,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:19.677Z,2026-07-28T11:43:19.986Z,308.912,285.0,2026-07-28T11:43:19.701Z,2026-07-28T11:43:19.986Z,284.482,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000022,22,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:20.677Z,2026-07-28T11:43:20.726Z,48.728,6.0,2026-07-28T11:43:20.720Z,2026-07-28T11:43:20.726Z,6.289,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
