experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils,_source_csv_row
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000031,31,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:44.327Z,2026-07-28T13:07:44.429Z,101.815,8.0,2026-07-28T13:07:44.422Z,2026-07-28T13:07:44.429Z,7.301,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",32
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000032,32,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:45.328Z,2026-07-28T13:07:45.367Z,39.229,12.0,2026-07-28T13:07:45.355Z,2026-07-28T13:07:45.367Z,11.926,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",33
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000033,33,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:46.329Z,2026-07-28T13:07:46.365Z,36.76,9.0,2026-07-28T13:07:46.356Z,2026-07-28T13:07:46.365Z,8.814,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",34
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000034,34,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:47.329Z,2026-07-28T13:07:47.385Z,56.453,24.0,2026-07-28T13:07:47.362Z,2026-07-28T13:07:47.385Z,23.696,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",35
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000035,35,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:48.330Z,2026-07-28T13:07:48.395Z,65.658,16.0,2026-07-28T13:07:48.379Z,2026-07-28T13:07:48.395Z,16.281,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",36
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000036,36,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:49.330Z,2026-07-28T13:07:49.364Z,34.262,8.0,2026-07-28T13:07:49.356Z,2026-07-28T13:07:49.364Z,8.18,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",37
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000037,37,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:50.330Z,2026-07-28T13:07:50.464Z,134.339,101.0,2026-07-28T13:07:50.363Z,2026-07-28T13:07:50.464Z,101.299,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",38
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000038,38,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:51.330Z,2026-07-28T13:07:51.390Z,60.093,23.0,2026-07-28T13:07:51.367Z,2026-07-28T13:07:51.390Z,23.464,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",39
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000039,39,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:52.331Z,2026-07-28T13:07:52.367Z,35.816,11.0,2026-07-28T13:07:52.356Z,2026-07-28T13:07:52.366Z,10.774,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",40
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000040,40,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:53.331Z,2026-07-28T13:07:53.382Z,51.27,10.0,2026-07-28T13:07:53.372Z,2026-07-28T13:07:53.382Z,9.889,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",41
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000041,41,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:54.331Z,2026-07-28T13:07:54.373Z,41.643,17.0,2026-07-28T13:07:54.357Z,2026-07-28T13:07:54.373Z,15.756,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",42
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000042,42,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:55.331Z,2026-07-28T13:07:55.374Z,43.044,13.0,2026-07-28T13:07:55.361Z,2026-07-28T13:07:55.374Z,12.918,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",43
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000043,43,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:56.332Z,2026-07-28T13:07:56.372Z,40.593,15.0,2026-07-28T13:07:56.357Z,2026-07-28T13:07:56.372Z,14.932,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",44
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000044,44,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:57.332Z,2026-07-28T13:07:57.374Z,42.377,13.0,2026-07-28T13:07:57.361Z,2026-07-28T13:07:57.374Z,13.614,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",45
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000045,45,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:58.333Z,2026-07-28T13:07:58.366Z,33.567,8.0,2026-07-28T13:07:58.358Z,2026-07-28T13:07:58.366Z,7.997,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",46
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000046,46,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:07:59.333Z,2026-07-28T13:07:59.381Z,48.568,8.0,2026-07-28T13:07:59.374Z,2026-07-28T13:07:59.381Z,7.672,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",47
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000047,47,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:00.333Z,2026-07-28T13:08:00.376Z,42.136,13.0,2026-07-28T13:08:00.363Z,2026-07-28T13:08:00.376Z,12.219,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",48
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000048,48,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:01.334Z,2026-07-28T13:08:01.371Z,36.472,11.0,2026-07-28T13:08:01.360Z,2026-07-28T13:08:01.371Z,10.361,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",49
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000049,49,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:02.334Z,2026-07-28T13:08:02.368Z,33.094,8.0,2026-07-28T13:08:02.360Z,2026-07-28T13:08:02.367Z,7.966,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",50
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000050,50,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:03.334Z,2026-07-28T13:08:03.367Z,32.884,6.0,2026-07-28T13:08:03.361Z,2026-07-28T13:08:03.367Z,5.936,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",51
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000051,51,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:04.335Z,2026-07-28T13:08:04.369Z,34.817,9.0,2026-07-28T13:08:04.360Z,2026-07-28T13:08:04.369Z,9.278,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",52
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000052,52,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:05.335Z,2026-07-28T13:08:05.374Z,38.939,11.0,2026-07-28T13:08:05.364Z,2026-07-28T13:08:05.374Z,10.355,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",53
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000053,53,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:06.335Z,2026-07-28T13:08:06.370Z,34.773,11.0,2026-07-28T13:08:06.359Z,2026-07-28T13:08:06.370Z,11.071,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",54
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000054,54,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:07.336Z,2026-07-28T13:08:07.383Z,47.917,8.0,2026-07-28T13:08:07.376Z,2026-07-28T13:08:07.383Z,7.749,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",55
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000055,55,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:08.336Z,2026-07-28T13:08:08.369Z,33.156,6.0,2026-07-28T13:08:08.363Z,2026-07-28T13:08:08.369Z,5.527,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",56
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000056,56,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:09.336Z,2026-07-28T13:08:09.371Z,34.662,9.0,2026-07-28T13:08:09.363Z,2026-07-28T13:08:09.371Z,8.023,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",57
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000057,57,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:10.336Z,2026-07-28T13:08:10.370Z,33.626,6.0,2026-07-28T13:08:10.364Z,2026-07-28T13:08:10.370Z,5.484,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",58
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000058,58,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:11.337Z,2026-07-28T13:08:11.372Z,35.367,9.0,2026-07-28T13:08:11.363Z,2026-07-28T13:08:11.372Z,8.767,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",59
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000059,59,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:12.337Z,2026-07-28T13:08:12.372Z,34.732,9.0,2026-07-28T13:08:12.363Z,2026-07-28T13:08:12.372Z,8.548,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",60
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000060,60,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:13.337Z,2026-07-28T13:08:13.384Z,46.844,6.0,2026-07-28T13:08:13.379Z,2026-07-28T13:08:13.384Z,5.183,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",61
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000061,61,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:14.338Z,2026-07-28T13:08:14.391Z,53.771,7.0,2026-07-28T13:08:14.384Z,2026-07-28T13:08:14.391Z,7.359,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,2250,2.25,14500,1.45,1,125,1,1,79,1,0,TRUE,FALSE,FALSE,"[79,2250,14500,1,125,1,1,79,1,0]","[79,2250,14500,1,125,1,1,79,1,0]","[true,false,false]",62
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000062,62,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:15.338Z,2026-07-28T13:08:15.375Z,37.232,0.0,2026-07-28T13:08:15.375Z,2026-07-28T13:08:15.375Z,0.561,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_UNEXPECTED_ERROR,ConnectionException: Modbus Error: [Connection] ModbusTcpClient(192.168.21.209:502): Connection unexpectedly closed 0.000050 seconds into read of 8 bytes without response from unit before it closed connection,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],63
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000063,63,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:16.339Z,2026-07-28T13:08:17.377Z,1038.914,1009.0,2026-07-28T13:08:16.368Z,2026-07-28T13:08:17.377Z,1009.211,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],64
