relative_path,size_bytes,modified_at_utc,hash_algorithm,sha256,hashed_at_utc
metadata/experiment_event_log.csv,693,2026-07-28T11:52:35.175Z,SHA-256,2fbd53024eab7ebfd3ff7f6e5ccbfc0a935d5f3008895032667ddd1bd904cd6c,2026-07-28T22:12:34.071Z
metadata/hash_manifest.csv,1023,2026-07-28T11:52:56.711Z,SHA-256,d78904fdf218adfe98e8f1e61e158ac2bd8e533688e3fb8c9cb5a44cf725d84b,2026-07-28T22:12:34.071Z
metadata/session_manifest.json,3010,2026-07-28T11:52:56.606Z,SHA-256,4606b426e7aed2664e5312c159d5122b85d878a94c6a3661fb30ee18e695c93e,2026-07-28T22:12:34.071Z
metadata/time_sync_after.txt,910,2026-07-28T11:52:56.605Z,SHA-256,71a210b1815ae91a2f00dbc403313a44c8ba4e870537591b2c06bea635487bd3,2026-07-28T22:12:34.071Z
metadata/time_sync_before.txt,906,2026-07-28T11:51:12.463Z,SHA-256,be968962083721082f12fbda62b2d133e7f70dab9080660c87b5eff2decad075,2026-07-28T22:12:34.071Z
raw/openplc_evidence.csv,43223,2026-07-28T11:52:56.541Z,SHA-256,069d79a9b20c4f50882ca0e89dce28ad2f98461ba797658251e418c67e1c61fb,2026-07-28T22:12:34.071Z
raw/perlakuan2.pcapng,1122296,2026-07-28T11:53:47.089Z,SHA-256,5bec77fee144a8ecc176750a02688bd4cb55c075930fbec06ca8bee01ac40d7f,2026-07-28T22:12:34.071Z
raw/raspi_evidence.csv,92062,2026-07-28T11:52:56.541Z,SHA-256,5803fa5a80879ff39e328b5b66f0646aba233cea0f4a32bd279b4eb879239d04,2026-07-28T22:12:34.071Z
