relative_path,source_label,destination_label,source_size_bytes,destination_size_bytes,source_sha256,destination_sha256,verification,verified_at_utc,note
metadata/experiment_event_log.csv,MASTER,INITIAL_WORKING,693,693,2fbd53024eab7ebfd3ff7f6e5ccbfc0a935d5f3008895032667ddd1bd904cd6c,2fbd53024eab7ebfd3ff7f6e5ccbfc0a935d5f3008895032667ddd1bd904cd6c,MATCH,2026-07-28T22:12:34.540Z,
metadata/hash_manifest.csv,MASTER,INITIAL_WORKING,1023,1023,d78904fdf218adfe98e8f1e61e158ac2bd8e533688e3fb8c9cb5a44cf725d84b,d78904fdf218adfe98e8f1e61e158ac2bd8e533688e3fb8c9cb5a44cf725d84b,MATCH,2026-07-28T22:12:34.540Z,
metadata/session_manifest.json,MASTER,INITIAL_WORKING,3010,3010,4606b426e7aed2664e5312c159d5122b85d878a94c6a3661fb30ee18e695c93e,4606b426e7aed2664e5312c159d5122b85d878a94c6a3661fb30ee18e695c93e,MATCH,2026-07-28T22:12:34.540Z,
metadata/time_sync_after.txt,MASTER,INITIAL_WORKING,910,910,71a210b1815ae91a2f00dbc403313a44c8ba4e870537591b2c06bea635487bd3,71a210b1815ae91a2f00dbc403313a44c8ba4e870537591b2c06bea635487bd3,MATCH,2026-07-28T22:12:34.540Z,
metadata/time_sync_before.txt,MASTER,INITIAL_WORKING,906,906,be968962083721082f12fbda62b2d133e7f70dab9080660c87b5eff2decad075,be968962083721082f12fbda62b2d133e7f70dab9080660c87b5eff2decad075,MATCH,2026-07-28T22:12:34.540Z,
raw/openplc_evidence.csv,MASTER,INITIAL_WORKING,43223,43223,069d79a9b20c4f50882ca0e89dce28ad2f98461ba797658251e418c67e1c61fb,069d79a9b20c4f50882ca0e89dce28ad2f98461ba797658251e418c67e1c61fb,MATCH,2026-07-28T22:12:34.540Z,
raw/perlakuan2.pcapng,MASTER,INITIAL_WORKING,1122296,1122296,5bec77fee144a8ecc176750a02688bd4cb55c075930fbec06ca8bee01ac40d7f,5bec77fee144a8ecc176750a02688bd4cb55c075930fbec06ca8bee01ac40d7f,MATCH,2026-07-28T22:12:34.540Z,
raw/raspi_evidence.csv,MASTER,INITIAL_WORKING,92062,92062,5803fa5a80879ff39e328b5b66f0646aba233cea0f4a32bd279b4eb879239d04,5803fa5a80879ff39e328b5b66f0646aba233cea0f4a32bd279b4eb879239d04,MATCH,2026-07-28T22:12:34.540Z,
