experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,raspi_read_started_at,raspi_read_finished_at,raspi_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,http_status_code,error_type,error_message,raw_state_sha256,raw_state_size_bytes,source_updated_at,source_updated_at_epoch_ms,source_age_ms,state_schema_version,sender_session_id,sender_started_at,sender_pid,state_sequence,bottle_event_sequence,event_type,sender_state,original_bottle_count,sent_bottle_count,batch_size,bottle_in_batch_source,expected_batch_full,expected_pusher_status,ready_for_next_batch,send_status,sender_error_message,protocol,target_device,target_ip,target_port,target_unit_id,bottle_count_register,ready_coil_address
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000011,11,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:10.389Z,2026-07-18T12:26:10.431Z,41.979,1.0,2026-07-18T12:26:10.389Z,2026-07-18T12:26:10.430Z,40.961,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,f255b5920d6d16d2199e7280721d118cf45f14957b4955c11a1b29dc578c1623,845,2026-07-18T12:26:08.685Z,1784377568685,1745.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,130,109,BOTTLE_COUNT_SENT,DATA_SENT,109,109,10,9,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000012,12,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:11.389Z,2026-07-18T12:26:11.431Z,42.034,1.0,2026-07-18T12:26:11.390Z,2026-07-18T12:26:11.430Z,40.568,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,f255b5920d6d16d2199e7280721d118cf45f14957b4955c11a1b29dc578c1623,845,2026-07-18T12:26:08.685Z,1784377568685,2745.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,130,109,BOTTLE_COUNT_SENT,DATA_SENT,109,109,10,9,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000013,13,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:12.390Z,2026-07-18T12:26:12.430Z,40.705,0.0,2026-07-18T12:26:12.390Z,2026-07-18T12:26:12.430Z,39.687,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,133abe72510b279fe961a0f59245eef2366a3bf98f555f4e6b48eecfe15cc438,864,2026-07-18T12:26:10.998Z,1784377570999,1432.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,132,110,WAITING_BATCH_COMPLETION,WAITING_FOR_NEXT_BATCH,110,110,10,0,TRUE,TRUE,FALSE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000014,14,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:13.390Z,2026-07-18T12:26:13.425Z,35.042,2.0,2026-07-18T12:26:13.390Z,2026-07-18T12:26:13.423Z,33.286,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,133abe72510b279fe961a0f59245eef2366a3bf98f555f4e6b48eecfe15cc438,864,2026-07-18T12:26:10.998Z,1784377570999,2425.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,132,110,WAITING_BATCH_COMPLETION,WAITING_FOR_NEXT_BATCH,110,110,10,0,TRUE,TRUE,FALSE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000015,15,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:14.390Z,2026-07-18T12:26:14.424Z,33.866,1.0,2026-07-18T12:26:14.391Z,2026-07-18T12:26:14.423Z,32.631,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,133abe72510b279fe961a0f59245eef2366a3bf98f555f4e6b48eecfe15cc438,864,2026-07-18T12:26:10.998Z,1784377570999,3425.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,132,110,WAITING_BATCH_COMPLETION,WAITING_FOR_NEXT_BATCH,110,110,10,0,TRUE,TRUE,FALSE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000016,16,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:15.391Z,2026-07-18T12:26:15.440Z,49.159,1.0,2026-07-18T12:26:15.392Z,2026-07-18T12:26:15.439Z,47.433,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,b97cf70b07695a8e0d3e36d36d151629f6d09d2a81f2c4d8d36f5dd49e3deb11,845,2026-07-18T12:26:13.437Z,1784377573437,2002.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,134,111,BOTTLE_COUNT_SENT,DATA_SENT,111,111,10,1,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000017,17,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:16.391Z,2026-07-18T12:26:16.440Z,48.688,1.0,2026-07-18T12:26:16.392Z,2026-07-18T12:26:16.439Z,47.663,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,f91981455589483e8d434bfd7ac00449ffce109a3e826d0dbfcb2dab6ae51b27,845,2026-07-18T12:26:14.681Z,1784377574681,1758.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,135,112,BOTTLE_COUNT_SENT,DATA_SENT,112,112,10,2,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000018,18,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:17.392Z,2026-07-18T12:26:17.450Z,58.19,2.0,2026-07-18T12:26:17.392Z,2026-07-18T12:26:17.448Z,56.332,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,f91981455589483e8d434bfd7ac00449ffce109a3e826d0dbfcb2dab6ae51b27,845,2026-07-18T12:26:14.681Z,1784377574681,2767.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,135,112,BOTTLE_COUNT_SENT,DATA_SENT,112,112,10,2,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000019,19,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:18.392Z,2026-07-18T12:26:18.423Z,30.793,1.0,2026-07-18T12:26:18.392Z,2026-07-18T12:26:18.422Z,29.691,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,9f9fffa8d043faa56ba33c5f41573a3909eabd8f91b97da66c481775cfd92cc3,845,2026-07-18T12:26:16.696Z,1784377576697,1726.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,136,113,BOTTLE_COUNT_SENT,DATA_SENT,113,113,10,3,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
EXP-P1-01,PERLAKUAN_1_FDI,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000020,20,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:26:19.392Z,2026-07-18T12:26:19.423Z,30.985,1.0,2026-07-18T12:26:19.393Z,2026-07-18T12:26:19.422Z,29.889,raspberry_pi,raspberrypi,http://192.168.100.122:5020/state,http_get_json_read_only,SUCCESS,200,,,9f9fffa8d043faa56ba33c5f41573a3909eabd8f91b97da66c481775cfd92cc3,845,2026-07-18T12:26:16.696Z,1784377576697,2726.0,2.0,sender-20260718T122230Z-797517b8,2026-07-18T12:22:30.627Z,3277,136,113,BOTTLE_COUNT_SENT,DATA_SENT,113,113,10,3,FALSE,FALSE,TRUE,SUCCESS,,modbus_tcp,openplc,192.168.100.93,502,1,1024,1
