relative_path,size_bytes,modified_at_utc,hash_algorithm,sha256,hashed_at_utc
metadata/experiment_event_log.csv,232,2026-07-28T09:59:42.833Z,SHA-256,e20fe0f760ed2ca47e20eae128fdd3115335e50d9cddc6888a2e4990271d023b,2026-07-28T10:00:01.316Z
metadata/session_manifest.json,2944,2026-07-28T10:00:01.236Z,SHA-256,07949778707949bf77d4b1777e8f1d800b2a5e3e4cd398f128c0a6436fbe1247,2026-07-28T10:00:01.352Z
metadata/time_sync_after.txt,906,2026-07-28T10:00:01.233Z,SHA-256,d2c9cfe464eaeac1ad773931d6e6542f1d9736a84d7f7641906c7a08de8b1d23,2026-07-28T10:00:01.380Z
metadata/time_sync_before.txt,906,2026-07-28T09:59:42.792Z,SHA-256,3cfd49822218a4b571e0f4f749f9c5e51d41edfa7a594f741af8a5a5a0625fc1,2026-07-28T10:00:01.415Z
raw/openplc_evidence.csv,2485,2026-07-28T10:00:01.103Z,SHA-256,f3d3455a040b31a90441bae5d47b879a69118272601a88d53152d7a457902c0f,2026-07-28T10:00:01.451Z
raw/raspi_evidence.csv,2607,2026-07-28T10:00:01.062Z,SHA-256,3fc1d5a41bfc1642b1eb3e73f44e100624a3c968fe71bfc930aa908c4bfbae71,2026-07-28T10:00:01.493Z
