experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raw_registers_unsigned,raw_registers_signed,raw_coils,_source_csv_row
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000041,41,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:48.743Z,2026-07-18T12:23:48.778Z,34.244,1.0,2026-07-18T12:23:48.777Z,2026-07-18T12:23:48.778Z,0.601,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,38,38,0,8,30,8,FALSE,TRUE,FALSE,"[38,38,0,8,30,8]","[38,38,0,8,30,8]","[false,true,false]",42
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000042,42,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:49.744Z,2026-07-18T12:23:49.778Z,34.31,1.0,2026-07-18T12:23:49.777Z,2026-07-18T12:23:49.778Z,0.82,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,38,38,0,8,30,8,FALSE,TRUE,FALSE,"[38,38,0,8,30,8]","[38,38,0,8,30,8]","[false,true,false]",43
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000043,43,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:50.744Z,2026-07-18T12:23:50.793Z,49.168,0.0,2026-07-18T12:23:50.793Z,2026-07-18T12:23:50.793Z,0.669,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,39,39,0,9,30,9,FALSE,TRUE,FALSE,"[39,39,0,9,30,9]","[39,39,0,9,30,9]","[false,true,false]",44
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000044,44,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:51.745Z,2026-07-18T12:23:51.778Z,33.161,2.0,2026-07-18T12:23:51.777Z,2026-07-18T12:23:51.778Z,1.034,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,39,39,0,9,30,9,FALSE,TRUE,FALSE,"[39,39,0,9,30,9]","[39,39,0,9,30,9]","[false,true,false]",45
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000045,45,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:52.745Z,2026-07-18T12:23:52.803Z,58.477,0.0,2026-07-18T12:23:52.803Z,2026-07-18T12:23:52.803Z,0.56,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,40,40,2,10,40,0,FALSE,FALSE,TRUE,"[40,40,2,10,40,0]","[40,40,2,10,40,0]","[false,false,true]",46
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000046,46,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:53.745Z,2026-07-18T12:23:53.793Z,48.093,1.0,2026-07-18T12:23:53.793Z,2026-07-18T12:23:53.793Z,0.52,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,40,40,2,10,40,0,FALSE,FALSE,TRUE,"[40,40,2,10,40,0]","[40,40,2,10,40,0]","[false,false,true]",47
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000047,47,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:54.745Z,2026-07-18T12:23:54.803Z,57.329,1.0,2026-07-18T12:23:54.802Z,2026-07-18T12:23:54.803Z,0.606,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,41,41,0,1,40,1,FALSE,TRUE,FALSE,"[41,41,0,1,40,1]","[41,41,0,1,40,1]","[false,true,false]",48
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000048,48,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:55.746Z,2026-07-18T12:23:55.794Z,47.992,1.0,2026-07-18T12:23:55.793Z,2026-07-18T12:23:55.794Z,0.496,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,41,41,0,1,40,1,FALSE,TRUE,FALSE,"[41,41,0,1,40,1]","[41,41,0,1,40,1]","[false,true,false]",49
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000049,49,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:56.747Z,2026-07-18T12:23:56.793Z,46.15,1.0,2026-07-18T12:23:56.792Z,2026-07-18T12:23:56.793Z,0.698,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,42,42,0,2,40,2,FALSE,TRUE,FALSE,"[42,42,0,2,40,2]","[42,42,0,2,40,2]","[false,true,false]",50
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000050,50,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:57.747Z,2026-07-18T12:23:57.792Z,44.861,1.0,2026-07-18T12:23:57.791Z,2026-07-18T12:23:57.792Z,0.637,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,42,42,0,2,40,2,FALSE,TRUE,FALSE,"[42,42,0,2,40,2]","[42,42,0,2,40,2]","[false,true,false]",51
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000051,51,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:58.747Z,2026-07-18T12:23:58.792Z,44.241,1.0,2026-07-18T12:23:58.791Z,2026-07-18T12:23:58.792Z,0.583,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,43,43,0,3,40,3,FALSE,TRUE,FALSE,"[43,43,0,3,40,3]","[43,43,0,3,40,3]","[false,true,false]",52
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000052,52,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:23:59.748Z,2026-07-18T12:23:59.791Z,43.369,1.0,2026-07-18T12:23:59.790Z,2026-07-18T12:23:59.791Z,0.525,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,43,43,0,3,40,3,FALSE,TRUE,FALSE,"[43,43,0,3,40,3]","[43,43,0,3,40,3]","[false,true,false]",53
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000053,53,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:00.748Z,2026-07-18T12:24:00.775Z,26.716,1.0,2026-07-18T12:24:00.774Z,2026-07-18T12:24:00.775Z,0.835,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,44,44,0,4,40,4,FALSE,TRUE,FALSE,"[44,44,0,4,40,4]","[44,44,0,4,40,4]","[false,true,false]",54
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000054,54,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:01.749Z,2026-07-18T12:24:01.791Z,42.603,1.0,2026-07-18T12:24:01.790Z,2026-07-18T12:24:01.791Z,0.858,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,44,44,0,4,40,4,FALSE,TRUE,FALSE,"[44,44,0,4,40,4]","[44,44,0,4,40,4]","[false,true,false]",55
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000055,55,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:02.749Z,2026-07-18T12:24:02.790Z,41.648,0.0,2026-07-18T12:24:02.790Z,2026-07-18T12:24:02.790Z,0.635,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,45,45,0,5,40,5,FALSE,TRUE,FALSE,"[45,45,0,5,40,5]","[45,45,0,5,40,5]","[false,true,false]",56
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000056,56,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:03.749Z,2026-07-18T12:24:03.791Z,41.386,1.0,2026-07-18T12:24:03.790Z,2026-07-18T12:24:03.791Z,0.829,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,45,45,0,5,40,5,FALSE,TRUE,FALSE,"[45,45,0,5,40,5]","[45,45,0,5,40,5]","[false,true,false]",57
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000057,57,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:04.750Z,2026-07-18T12:24:04.792Z,42.411,0.0,2026-07-18T12:24:04.792Z,2026-07-18T12:24:04.792Z,0.624,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,46,46,0,6,40,6,FALSE,TRUE,FALSE,"[46,46,0,6,40,6]","[46,46,0,6,40,6]","[false,true,false]",58
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000058,58,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:05.750Z,2026-07-18T12:24:05.792Z,42.011,1.0,2026-07-18T12:24:05.791Z,2026-07-18T12:24:05.792Z,0.924,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,46,46,0,6,40,6,FALSE,TRUE,FALSE,"[46,46,0,6,40,6]","[46,46,0,6,40,6]","[false,true,false]",59
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000059,59,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:06.750Z,2026-07-18T12:24:06.790Z,39.262,1.0,2026-07-18T12:24:06.789Z,2026-07-18T12:24:06.790Z,0.612,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,47,47,0,7,40,7,FALSE,TRUE,FALSE,"[47,47,0,7,40,7]","[47,47,0,7,40,7]","[false,true,false]",60
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000060,60,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:07.751Z,2026-07-18T12:24:07.789Z,38.814,1.0,2026-07-18T12:24:07.789Z,2026-07-18T12:24:07.789Z,0.883,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,47,47,0,7,40,7,FALSE,TRUE,FALSE,"[47,47,0,7,40,7]","[47,47,0,7,40,7]","[false,true,false]",61
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000061,61,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:08.751Z,2026-07-18T12:24:08.799Z,47.953,1.0,2026-07-18T12:24:08.799Z,2026-07-18T12:24:08.799Z,0.429,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,48,48,0,8,40,8,FALSE,TRUE,FALSE,"[48,48,0,8,40,8]","[48,48,0,8,40,8]","[false,true,false]",62
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000062,62,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:09.751Z,2026-07-18T12:24:09.809Z,58.15,1.0,2026-07-18T12:24:09.808Z,2026-07-18T12:24:09.809Z,1.095,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,48,48,0,8,40,8,FALSE,TRUE,FALSE,"[48,48,0,8,40,8]","[48,48,0,8,40,8]","[false,true,false]",63
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000063,63,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:10.752Z,2026-07-18T12:24:10.789Z,37.034,1.0,2026-07-18T12:24:10.788Z,2026-07-18T12:24:10.789Z,0.57,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,49,49,0,9,40,9,FALSE,TRUE,FALSE,"[49,49,0,9,40,9]","[49,49,0,9,40,9]","[false,true,false]",64
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000064,64,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:11.752Z,2026-07-18T12:24:11.789Z,36.458,1.0,2026-07-18T12:24:11.788Z,2026-07-18T12:24:11.789Z,0.874,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,49,49,0,9,40,9,FALSE,TRUE,FALSE,"[49,49,0,9,40,9]","[49,49,0,9,40,9]","[false,true,false]",65
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000065,65,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:12.753Z,2026-07-18T12:24:12.792Z,39.544,1.0,2026-07-18T12:24:12.792Z,2026-07-18T12:24:12.792Z,0.561,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,50,50,2,10,50,0,FALSE,FALSE,TRUE,"[50,50,2,10,50,0]","[50,50,2,10,50,0]","[false,false,true]",66
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000066,66,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:13.753Z,2026-07-18T12:24:13.788Z,35.326,0.0,2026-07-18T12:24:13.788Z,2026-07-18T12:24:13.788Z,0.598,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,50,50,2,10,50,0,FALSE,FALSE,TRUE,"[50,50,2,10,50,0]","[50,50,2,10,50,0]","[false,false,true]",67
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000067,67,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:14.759Z,2026-07-18T12:24:14.818Z,58.529,1.0,2026-07-18T12:24:14.817Z,2026-07-18T12:24:14.818Z,0.886,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,51,51,0,1,50,1,FALSE,TRUE,FALSE,"[51,51,0,1,50,1]","[51,51,0,1,50,1]","[false,true,false]",68
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000068,68,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:15.760Z,2026-07-18T12:24:15.812Z,52.055,1.0,2026-07-18T12:24:15.811Z,2026-07-18T12:24:15.812Z,0.976,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,51,51,0,1,50,1,FALSE,TRUE,FALSE,"[51,51,0,1,50,1]","[51,51,0,1,50,1]","[false,true,false]",69
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,command_line,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000069,69,Youma-PC,2026-07-18T12:23:08.573Z,2026-07-18T12:24:16.760Z,2026-07-18T12:24:16.807Z,46.878,0.0,2026-07-18T12:24:16.807Z,2026-07-18T12:24:16.807Z,0.475,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,52,52,0,2,50,2,FALSE,TRUE,FALSE,"[52,52,0,2,50,2]","[52,52,0,2,50,2]","[false,true,false]",70
