timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-18T12:23:21.791Z,35,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000014,14,,,,,,,,,,24,24,24,24,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,14
2026-07-18T12:23:21.859925Z,36,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,248,6,1024,25,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=860;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,860
2026-07-18T12:23:21.860231Z,37,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,248,6,1024,25,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=861;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,861
2026-07-18T12:23:22.784Z,38,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000015,15,,,,,,,,,,25,25,25,25,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,15
2026-07-18T12:23:23.765Z,39,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000016,16,,,,,,,,,,25,25,25,25,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,16
2026-07-18T12:23:23.859843Z,40,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,258,6,1024,26,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=922;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,922
2026-07-18T12:23:23.860312Z,41,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,258,6,1024,26,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=923;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,923
2026-07-18T12:23:24.780Z,42,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000017,17,,,,,,,,,,26,26,26,26,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,17
2026-07-18T12:23:25.800Z,43,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000018,18,,,,,,,,,,26,26,26,26,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,18
2026-07-18T12:23:25.858779Z,44,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,268,6,1024,27,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=990;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,990
2026-07-18T12:23:25.859082Z,45,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,268,6,1024,27,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=991;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,991
2026-07-18T12:23:26.783Z,46,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000019,19,,,,,,,,,,27,27,27,27,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,19
2026-07-18T12:23:27.769Z,47,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000020,20,,,,,,,,,,27,27,27,27,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,20
2026-07-18T12:23:27.858171Z,48,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,278,6,1024,28,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1056;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1056
2026-07-18T12:23:27.858487Z,49,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,278,6,1024,28,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1057;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1057
2026-07-18T12:23:28.782Z,50,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000021,21,,,,,,,,,,28,28,28,28,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,21
