timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-28T10:46:46.902063Z,78,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,20,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1597;direction=RESPONSE,working/raw/baseline.pcapng,1597
2026-07-28T10:46:53.911369Z,79,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,21,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1691;direction=REQUEST,working/raw/baseline.pcapng,1691
2026-07-28T10:46:53.911568Z,80,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,21,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1692;direction=RESPONSE,working/raw/baseline.pcapng,1692
2026-07-28T10:47:00.922300Z,81,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,22,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1810;direction=REQUEST,working/raw/baseline.pcapng,1810
2026-07-28T10:47:00.922436Z,82,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,22,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1811;direction=RESPONSE,working/raw/baseline.pcapng,1811
2026-07-28T10:47:07.931266Z,83,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,23,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1862;direction=REQUEST,working/raw/baseline.pcapng,1862
2026-07-28T10:47:07.931514Z,84,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,23,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1863;direction=RESPONSE,working/raw/baseline.pcapng,1863
2026-07-28T10:47:14.940934Z,85,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,24,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1952;direction=REQUEST,working/raw/baseline.pcapng,1952
2026-07-28T10:47:14.941175Z,86,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,24,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=1953;direction=RESPONSE,working/raw/baseline.pcapng,1953
2026-07-28T10:47:21.950272Z,87,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,25,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=2022;direction=REQUEST,working/raw/baseline.pcapng,2022
2026-07-28T10:47:21.950618Z,88,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,25,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=2023;direction=RESPONSE,working/raw/baseline.pcapng,2023
2026-07-28T10:47:28.961655Z,89,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,26,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=2107;direction=REQUEST,working/raw/baseline.pcapng,2107
2026-07-28T10:47:28.962394Z,90,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,BASELINE,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,26,16,1024,,,,,,SUCCESS,pcap=baseline.pcapng;packet=2108;direction=RESPONSE,working/raw/baseline.pcapng,2108
