experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000016,16,2026-07-28T10:44:54.238Z,2026-07-28T10:44:54.291Z,52.726,18.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000017,17,2026-07-28T10:44:55.239Z,2026-07-28T10:44:55.302Z,63.301,24.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000018,18,2026-07-28T10:44:56.240Z,2026-07-28T10:44:56.311Z,71.449,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000019,19,2026-07-28T10:44:57.240Z,2026-07-28T10:44:57.290Z,49.86,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000020,20,2026-07-28T10:44:58.241Z,2026-07-28T10:44:58.274Z,32.961,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000021,21,2026-07-28T10:44:59.241Z,2026-07-28T10:44:59.279Z,37.288,4.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000022,22,2026-07-28T10:45:00.242Z,2026-07-28T10:45:00.273Z,31.102,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000023,23,2026-07-28T10:45:01.242Z,2026-07-28T10:45:01.275Z,32.583,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000024,24,2026-07-28T10:45:02.243Z,2026-07-28T10:45:02.294Z,51.01,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000025,25,2026-07-28T10:45:03.244Z,2026-07-28T10:45:03.279Z,35.704,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
