timestamp,timestamp_utc,function_code,register_address,register_value,packet_number,transaction_id,source_file
2026-07-28 11:43:22.466936+00:00,2026-07-28T11:43:22.466Z,6,1024,100,737,75,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:22.867136+00:00,2026-07-28T11:43:22.867Z,6,1024,100,751,77,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:22.867346+00:00,2026-07-28T11:43:22.867Z,6,1024,100,752,77,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:23.267266+00:00,2026-07-28T11:43:23.267Z,6,1024,100,762,79,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:23.267482+00:00,2026-07-28T11:43:23.267Z,6,1024,100,763,79,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:23.667627+00:00,2026-07-28T11:43:23.667Z,6,1024,100,772,81,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:23.667859+00:00,2026-07-28T11:43:23.667Z,6,1024,100,773,81,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.067950+00:00,2026-07-28T11:43:24.067Z,6,1024,100,784,83,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.068182+00:00,2026-07-28T11:43:24.068Z,6,1024,100,785,83,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.468470+00:00,2026-07-28T11:43:24.468Z,6,1024,100,802,85,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.468710+00:00,2026-07-28T11:43:24.468Z,6,1024,100,803,85,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.868996+00:00,2026-07-28T11:43:24.868Z,6,1024,100,813,87,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:24.869511+00:00,2026-07-28T11:43:24.869Z,6,1024,100,814,87,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:25.269538+00:00,2026-07-28T11:43:25.269Z,6,1024,100,825,89,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:25.269775+00:00,2026-07-28T11:43:25.269Z,6,1024,100,826,89,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:25.669569+00:00,2026-07-28T11:43:25.669Z,6,1024,100,871,91,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:25.669823+00:00,2026-07-28T11:43:25.669Z,6,1024,100,872,91,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.150583+00:00,2026-07-28T11:43:26.150Z,6,1024,100,893,93,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.151008+00:00,2026-07-28T11:43:26.151Z,6,1024,100,897,93,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.474264+00:00,2026-07-28T11:43:26.474Z,6,1024,100,917,95,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.474496+00:00,2026-07-28T11:43:26.474Z,6,1024,100,918,95,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.871029+00:00,2026-07-28T11:43:26.871Z,6,1024,100,931,97,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:26.871261+00:00,2026-07-28T11:43:26.871Z,6,1024,100,932,97,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:27.270478+00:00,2026-07-28T11:43:27.270Z,6,1024,100,945,99,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:27.270684+00:00,2026-07-28T11:43:27.270Z,6,1024,100,946,99,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:27.670997+00:00,2026-07-28T11:43:27.670Z,6,1024,100,954,101,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:27.671228+00:00,2026-07-28T11:43:27.671Z,6,1024,100,955,101,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.070743+00:00,2026-07-28T11:43:28.070Z,6,1024,100,977,103,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.071019+00:00,2026-07-28T11:43:28.071Z,6,1024,100,978,103,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.470965+00:00,2026-07-28T11:43:28.470Z,6,1024,100,1000,105,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.471230+00:00,2026-07-28T11:43:28.471Z,6,1024,100,1001,105,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.871521+00:00,2026-07-28T11:43:28.871Z,6,1024,100,1008,107,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:28.871786+00:00,2026-07-28T11:43:28.871Z,6,1024,100,1009,107,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
2026-07-28 11:43:29.271940+00:00,2026-07-28T11:43:29.271Z,6,1024,100,1019,109,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\analysis\examination\modbus_write_events.csv
