session_directory,input_file,relative_path,manifest_file,expected_sha256,actual_sha256,verification_status
C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8,C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8\raw\raspi_evidence.csv,raw/raspi_evidence.csv,C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8\metadata\hash_manifest.csv,148781642a869923a6998144a42381a587638d3631a49f5414118c82a47b81b1,148781642a869923a6998144a42381a587638d3631a49f5414118c82a47b81b1,VERIFIED
C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8,C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8\raw\openplc_evidence.csv,raw/openplc_evidence.csv,C:\Users\user\Documents\PrivateProject\DFIR\evidence\BASELINE\collector-20260728T104439Z-e2668ad8\metadata\hash_manifest.csv,d7f0a5d0686ce5c705acc76a593797e9a6a1cd6fe3e90e732b3c4ee8a6b44d81,d7f0a5d0686ce5c705acc76a593797e9a6a1cd6fe3e90e732b3c4ee8a6b44d81,VERIFIED
C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\raw\raspi_evidence.csv,raw/raspi_evidence.csv,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\metadata\hash_manifest.csv,29c85d405209e862165c1fc17f5a9f551bbfba17e6d49964f94943585e7e77ea,29c85d405209e862165c1fc17f5a9f551bbfba17e6d49964f94943585e7e77ea,VERIFIED
C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\raw\openplc_evidence.csv,raw/openplc_evidence.csv,C:\Users\user\Documents\PrivateProject\DFIR\evidence\PERLAKUAN_1_FDI\collector-20260728T114259Z-42bbddba\metadata\hash_manifest.csv,2dababa923613f1292bd6f8e643e500c3e88a66d48d0309de2dd0c57d8c40989,2dababa923613f1292bd6f8e643e500c3e88a66d48d0309de2dd0c57d8c40989,VERIFIED
