experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils,_source_csv_row
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000032,32,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:43.478Z,2026-07-28T11:51:43.515Z,36.951,5.0,2026-07-28T11:51:43.510Z,2026-07-28T11:51:43.515Z,5.539,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,66,13,0.013,40,0.004,1,574,0,1,66,1,0,TRUE,FALSE,FALSE,"[66,13,40,1,574,0,1,66,1,0]","[66,13,40,1,574,0,1,66,1,0]","[true,false,false]",33
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000033,33,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:44.479Z,2026-07-28T11:51:44.520Z,41.344,8.0,2026-07-28T11:51:44.512Z,2026-07-28T11:51:44.520Z,8.135,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",34
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000034,34,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:45.479Z,2026-07-28T11:51:45.523Z,43.31,7.0,2026-07-28T11:51:45.516Z,2026-07-28T11:51:45.523Z,6.29,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",35
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000035,35,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:46.480Z,2026-07-28T11:51:46.511Z,31.258,6.0,2026-07-28T11:51:46.505Z,2026-07-28T11:51:46.511Z,6.009,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",36
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000036,36,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:47.480Z,2026-07-28T11:51:47.528Z,47.98,12.0,2026-07-28T11:51:47.516Z,2026-07-28T11:51:47.528Z,11.818,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",37
EXP-P2-01,PERLAKUAN_2_FLOOD,PRE_ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000037,37,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:48.480Z,2026-07-28T11:51:48.519Z,38.443,6.0,2026-07-28T11:51:48.513Z,2026-07-28T11:51:48.519Z,5.449,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",38
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000038,38,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:49.481Z,2026-07-28T11:51:49.554Z,73.156,8.0,2026-07-28T11:51:49.546Z,2026-07-28T11:51:49.554Z,7.937,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",39
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000039,39,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:50.481Z,2026-07-28T11:51:50.511Z,29.408,6.0,2026-07-28T11:51:50.505Z,2026-07-28T11:51:50.511Z,5.814,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,79,12,0.012,40,0.004,1,575,0,1,79,1,0,TRUE,FALSE,FALSE,"[79,12,40,1,575,0,1,79,1,0]","[79,12,40,1,575,0,1,79,1,0]","[true,false,false]",40
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000040,40,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:51.482Z,2026-07-28T11:51:51.532Z,50.573,6.0,2026-07-28T11:51:51.526Z,2026-07-28T11:51:51.532Z,6.764,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,88,2,0.002,40,0.004,1,576,0,1,88,1,0,TRUE,FALSE,FALSE,"[88,2,40,1,576,0,1,88,1,0]","[88,2,40,1,576,0,1,88,1,0]","[true,false,false]",41
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000041,41,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:52.482Z,2026-07-28T11:51:52.519Z,36.517,7.0,2026-07-28T11:51:52.512Z,2026-07-28T11:51:52.519Z,6.791,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",42
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000042,42,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:53.483Z,2026-07-28T11:51:53.522Z,38.878,8.0,2026-07-28T11:51:53.515Z,2026-07-28T11:51:53.522Z,6.788,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",43
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000043,43,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:54.484Z,2026-07-28T11:51:54.703Z,219.769,11.0,2026-07-28T11:51:54.692Z,2026-07-28T11:51:54.703Z,11.519,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",44
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000044,44,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:55.484Z,2026-07-28T11:51:55.664Z,180.065,6.0,2026-07-28T11:51:55.658Z,2026-07-28T11:51:55.664Z,5.938,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",45
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000045,45,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:56.484Z,2026-07-28T11:51:56.528Z,43.756,6.0,2026-07-28T11:51:56.522Z,2026-07-28T11:51:56.528Z,5.67,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",46
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000046,46,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:57.485Z,2026-07-28T11:51:57.532Z,47.716,11.0,2026-07-28T11:51:57.521Z,2026-07-28T11:51:57.532Z,10.958,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,1212,2,0.002,40,0.004,1,576,0,1,1212,3,2,FALSE,TRUE,FALSE,"[1212,2,40,1,576,0,1,1212,3,2]","[1212,2,40,1,576,0,1,1212,3,2]","[false,true,false]",47
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000047,47,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:58.485Z,2026-07-28T11:51:58.523Z,38.442,7.0,2026-07-28T11:51:58.517Z,2026-07-28T11:51:58.523Z,6.72,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,577,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,577,0,1,12,1,0]","[12,378,22,1,577,0,1,12,1,0]","[true,false,false]",48
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000048,48,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:51:59.486Z,2026-07-28T11:51:59.536Z,49.944,6.0,2026-07-28T11:51:59.530Z,2026-07-28T11:51:59.536Z,5.549,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,577,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,577,0,1,12,1,0]","[12,378,22,1,577,0,1,12,1,0]","[true,false,false]",49
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000049,49,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:00.486Z,2026-07-28T11:52:00.541Z,55.034,15.0,2026-07-28T11:52:00.526Z,2026-07-28T11:52:00.541Z,15.205,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,577,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,577,0,1,12,1,0]","[12,378,22,1,577,0,1,12,1,0]","[true,false,false]",50
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000050,50,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:01.487Z,2026-07-28T11:52:01.527Z,40.695,5.0,2026-07-28T11:52:01.522Z,2026-07-28T11:52:01.527Z,5.253,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,577,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,577,0,1,12,1,0]","[12,378,22,1,577,0,1,12,1,0]","[true,false,false]",51
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000051,51,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:02.487Z,2026-07-28T11:52:02.524Z,37.362,8.0,2026-07-28T11:52:02.516Z,2026-07-28T11:52:02.524Z,7.676,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,12,378,0.378,22,0.0022,1,577,0,1,12,1,0,TRUE,FALSE,FALSE,"[12,378,22,1,577,0,1,12,1,0]","[12,378,22,1,577,0,1,12,1,0]","[true,false,false]",52
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000052,52,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:03.487Z,2026-07-28T11:52:03.524Z,36.657,1.0,2026-07-28T11:52:03.523Z,2026-07-28T11:52:03.524Z,0.41,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_UNEXPECTED_ERROR,ConnectionException: Modbus Error: [Connection] ModbusTcpClient(192.168.21.209:502): Connection unexpectedly closed 0.000035 seconds into read of 8 bytes without response from unit before it closed connection,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],53
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000053,53,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:04.488Z,2026-07-28T11:52:07.531Z,3043.661,3011.0,2026-07-28T11:52:04.520Z,2026-07-28T11:52:07.531Z,3011.463,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],54
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000054,54,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:07.536Z,2026-07-28T11:52:10.593Z,3057.16,3016.0,2026-07-28T11:52:07.578Z,2026-07-28T11:52:10.593Z,3014.9,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],55
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000055,55,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:10.607Z,2026-07-28T11:52:13.649Z,3042.559,3005.0,2026-07-28T11:52:10.644Z,2026-07-28T11:52:13.649Z,3005.311,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],56
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000056,56,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:13.664Z,2026-07-28T11:52:16.707Z,3042.452,3009.0,2026-07-28T11:52:13.697Z,2026-07-28T11:52:16.706Z,3009.614,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],57
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000057,57,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:16.711Z,2026-07-28T11:52:19.841Z,3129.862,3012.0,2026-07-28T11:52:16.829Z,2026-07-28T11:52:19.841Z,3011.599,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],58
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000058,58,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:19.855Z,2026-07-28T11:52:22.904Z,3049.143,3003.0,2026-07-28T11:52:19.901Z,2026-07-28T11:52:22.904Z,3003.26,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],59
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000059,59,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:22.918Z,2026-07-28T11:52:25.968Z,3049.263,3014.0,2026-07-28T11:52:22.954Z,2026-07-28T11:52:25.968Z,3013.344,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],60
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000060,60,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:25.984Z,2026-07-28T11:52:29.031Z,3047.407,3003.0,2026-07-28T11:52:26.029Z,2026-07-28T11:52:29.031Z,3002.303,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],61
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000061,61,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:29.036Z,2026-07-28T11:52:32.096Z,3059.998,3014.0,2026-07-28T11:52:29.082Z,2026-07-28T11:52:32.096Z,3013.136,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],62
EXP-P2-01,PERLAKUAN_2_FLOOD,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000062,62,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:32.101Z,2026-07-28T11:52:35.160Z,3058.897,3006.0,2026-07-28T11:52:32.153Z,2026-07-28T11:52:35.159Z,3006.253,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],63
EXP-P2-01,PERLAKUAN_2_FLOOD,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000063,63,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:35.163Z,2026-07-28T11:52:38.235Z,3071.617,3012.0,2026-07-28T11:52:35.223Z,2026-07-28T11:52:38.235Z,3011.794,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],64
EXP-P2-01,PERLAKUAN_2_FLOOD,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000064,64,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:38.249Z,2026-07-28T11:52:41.289Z,3040.634,3015.0,2026-07-28T11:52:38.275Z,2026-07-28T11:52:41.289Z,3014.65,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],65
EXP-P2-01,PERLAKUAN_2_FLOOD,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000065,65,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:41.302Z,2026-07-28T11:52:44.361Z,3059.052,3006.0,2026-07-28T11:52:41.356Z,2026-07-28T11:52:44.361Z,3005.769,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],66
EXP-P2-01,PERLAKUAN_2_FLOOD,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T115112Z-dc91fc98,collector-20260728T115112Z-dc91fc98-COL-000066,66,Youma-PC,2026-07-28T11:51:12.112Z,2026-07-28T11:52:44.368Z,2026-07-28T11:52:47.403Z,3034.549,3013.0,2026-07-28T11:52:44.390Z,2026-07-28T11:52:47.403Z,3012.409,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],67
