pcap_file,packet_number,adu_index,timestamp_utc,timestamp_epoch,interface_id,interface_name,interface_description,link_type,source_ip,destination_ip,source_port,destination_port,tcp_sequence,tcp_acknowledgment,tcp_flags,tcp_stream_key,direction,transaction_id,protocol_id,mbap_length,unit_id,function_code,function_name,is_exception,exception_code,register_address,quantity,register_value,register_values,coil_value,byte_count,pdu_hex,parse_status,parse_note
perlakuan2.pcapng,676,107,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,108,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,109,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,110,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,111,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,112,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,113,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,114,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,115,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,116,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,117,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,118,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,119,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,676,120,2026-07-28T11:51:50.976862Z,1785239510.9768617,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,65923451,2718882050,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,0,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,1,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,2,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,3,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,4,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,5,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,6,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,7,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,8,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,9,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,10,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,11,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,12,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,13,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,14,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,15,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,16,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,17,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,18,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,19,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,20,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,21,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,22,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,23,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,24,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,25,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,26,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,27,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,28,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,29,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,30,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,31,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,32,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,33,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,34,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,35,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,36,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,37,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,38,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,39,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,40,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,41,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,42,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,43,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,44,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,45,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,46,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,47,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,48,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,678,49,2026-07-28T11:51:50.976948Z,1785239510.9769485,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718891362,65924915,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
