relative_path,size_bytes,modified_at_utc,hash_algorithm,sha256,hashed_at_utc
metadata/experiment_event_log.csv,918,2026-07-28T11:43:53.695Z,SHA-256,3e5df57315c40c9ae1c54854b00bbdc5fa14aeabfae08bb87021acaf7dca3de2,2026-07-28T22:07:06.941Z
metadata/hash_manifest.csv,1023,2026-07-28T11:44:09.844Z,SHA-256,9b01ccbdd02d637d9ea826751e85ebb36ea84aa585fdd13b9273faf2d158887f,2026-07-28T22:07:06.941Z
metadata/session_manifest.json,3006,2026-07-28T11:44:09.748Z,SHA-256,e41f790c90aa2d24fcc80f15fddca54ec0fe14c5064677cdb3528116f5a84e06,2026-07-28T22:07:06.941Z
metadata/time_sync_after.txt,906,2026-07-28T11:44:09.747Z,SHA-256,bebe8bf19ceb870f46ef2af68efd216ae41d6889d878332d6d03271c3dc79f08,2026-07-28T22:07:06.941Z
metadata/time_sync_before.txt,906,2026-07-28T11:42:59.667Z,SHA-256,3fc0826cf0578ebd1ee64067f23cfaa98f63cbad40c1312faf6d171cac8a9636,2026-07-28T22:07:06.941Z
raw/openplc_evidence.csv,44396,2026-07-28T11:44:08.739Z,SHA-256,2dababa923613f1292bd6f8e643e500c3e88a66d48d0309de2dd0c57d8c40989,2026-07-28T22:07:06.941Z
raw/perlakuan1.pcapng,611480,2026-07-28T11:45:39.769Z,SHA-256,7d16431ca7a5b605bfcd061e3d18d2a4ad36eb0c8cc9e98599b04196b73b3a1c,2026-07-28T22:07:06.941Z
raw/raspi_evidence.csv,92086,2026-07-28T11:44:08.739Z,SHA-256,29c85d405209e862165c1fc17f5a9f551bbfba17e6d49964f94943585e7e77ea,2026-07-28T22:07:06.941Z
