relative_path,size_bytes,modified_at_utc,hash_algorithm,sha256,hashed_at_utc
metadata/experiment_event_log.csv,492,2026-07-28T11:40:14.492Z,SHA-256,15876a83db039939ca994f4e9d79abfd93f2d69be73e7c64ed4a05d026732b42,2026-07-28T11:41:20.605Z
metadata/session_manifest.json,3006,2026-07-28T11:41:20.566Z,SHA-256,b09553051064f786fda1c512850e21a39429c4c7595209ac10857854defefc22,2026-07-28T11:41:20.625Z
metadata/time_sync_after.txt,906,2026-07-28T11:41:20.565Z,SHA-256,9ff04cbb5b45c02020cfaacdc44c9f7a175c4c67ff4734f3f65e9fe41dac1b7d,2026-07-28T11:41:20.642Z
metadata/time_sync_before.txt,906,2026-07-28T11:39:56.474Z,SHA-256,3edf3780e2a2887aba9fcdacf0f3d2ede2c352812aaad3e840d06db2365afaf5,2026-07-28T11:41:20.657Z
raw/openplc_evidence.csv,52775,2026-07-28T11:41:19.561Z,SHA-256,0cbc75cb2f117c2e5aabe446be3cb7dc8a031d92e097d5f381fdd1ce7e4a6040,2026-07-28T11:41:20.671Z
raw/raspi_evidence.csv,110149,2026-07-28T11:41:19.560Z,SHA-256,eb8bcf81bffe329d0995f822ab9ea125efd008bd64ae332ae2569a06d532b464,2026-07-28T11:41:20.686Z
