relative_path,master_size_bytes,working_size_bytes,master_sha256,working_sha256,verification,verified_at_utc,note
metadata/experiment_event_log.csv,918,918,3e5df57315c40c9ae1c54854b00bbdc5fa14aeabfae08bb87021acaf7dca3de2,3e5df57315c40c9ae1c54854b00bbdc5fa14aeabfae08bb87021acaf7dca3de2,MATCH,2026-07-28T22:14:11.766Z,
metadata/hash_manifest.csv,1023,1023,9b01ccbdd02d637d9ea826751e85ebb36ea84aa585fdd13b9273faf2d158887f,9b01ccbdd02d637d9ea826751e85ebb36ea84aa585fdd13b9273faf2d158887f,MATCH,2026-07-28T22:14:11.766Z,
metadata/session_manifest.json,3006,3006,e41f790c90aa2d24fcc80f15fddca54ec0fe14c5064677cdb3528116f5a84e06,e41f790c90aa2d24fcc80f15fddca54ec0fe14c5064677cdb3528116f5a84e06,MATCH,2026-07-28T22:14:11.766Z,
metadata/time_sync_after.txt,906,906,bebe8bf19ceb870f46ef2af68efd216ae41d6889d878332d6d03271c3dc79f08,bebe8bf19ceb870f46ef2af68efd216ae41d6889d878332d6d03271c3dc79f08,MATCH,2026-07-28T22:14:11.766Z,
metadata/time_sync_before.txt,906,906,3fc0826cf0578ebd1ee64067f23cfaa98f63cbad40c1312faf6d171cac8a9636,3fc0826cf0578ebd1ee64067f23cfaa98f63cbad40c1312faf6d171cac8a9636,MATCH,2026-07-28T22:14:11.766Z,
raw/openplc_evidence.csv,44396,44396,2dababa923613f1292bd6f8e643e500c3e88a66d48d0309de2dd0c57d8c40989,2dababa923613f1292bd6f8e643e500c3e88a66d48d0309de2dd0c57d8c40989,MATCH,2026-07-28T22:14:11.766Z,
raw/perlakuan1.pcapng,611480,611480,7d16431ca7a5b605bfcd061e3d18d2a4ad36eb0c8cc9e98599b04196b73b3a1c,7d16431ca7a5b605bfcd061e3d18d2a4ad36eb0c8cc9e98599b04196b73b3a1c,MATCH,2026-07-28T22:14:11.766Z,
raw/raspi_evidence.csv,92086,92086,29c85d405209e862165c1fc17f5a9f551bbfba17e6d49964f94943585e7e77ea,29c85d405209e862165c1fc17f5a9f551bbfba17e6d49964f94943585e7e77ea,MATCH,2026-07-28T22:14:11.766Z,
