timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-28T11:43:13.258067Z,50,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,29,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=479;direction=RESPONSE,working/raw/perlakuan1.pcapng,479
2026-07-28T11:43:13.659806Z,51,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,31,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=486;direction=REQUEST,working/raw/perlakuan1.pcapng,486
2026-07-28T11:43:13.660104Z,52,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,31,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=487;direction=RESPONSE,working/raw/perlakuan1.pcapng,487
2026-07-28T11:43:13.710Z,53,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,ATTACK,collector-20260728T114259Z-42bbddba-COL-000015,15,,,,,,,,,,,,,,raspi=SUCCESS;openplc=SUCCESS,source_match=;cross_layer_match=;plc_internal_match=,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,15
2026-07-28T11:43:14.061482Z,54,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,33,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=508;direction=REQUEST,working/raw/perlakuan1.pcapng,508
2026-07-28T11:43:14.061779Z,55,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,33,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=509;direction=RESPONSE,working/raw/perlakuan1.pcapng,509
2026-07-28T11:43:14.459183Z,56,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,35,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=519;direction=REQUEST,working/raw/perlakuan1.pcapng,519
2026-07-28T11:43:14.459466Z,57,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,35,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=520;direction=RESPONSE,working/raw/perlakuan1.pcapng,520
2026-07-28T11:43:14.708Z,58,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,ATTACK,collector-20260728T114259Z-42bbddba-COL-000016,16,,,,,,,,,,,,,,raspi=SUCCESS;openplc=SUCCESS,source_match=;cross_layer_match=;plc_internal_match=,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,16
2026-07-28T11:43:14.859646Z,59,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,37,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=528;direction=REQUEST,working/raw/perlakuan1.pcapng,528
2026-07-28T11:43:14.859855Z,60,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,37,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=529;direction=RESPONSE,working/raw/perlakuan1.pcapng,529
2026-07-28T11:43:15.259677Z,61,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,39,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=543;direction=REQUEST,working/raw/perlakuan1.pcapng,543
2026-07-28T11:43:15.259891Z,62,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,39,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=544;direction=RESPONSE,working/raw/perlakuan1.pcapng,544
