experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000045,45,2026-07-28T11:43:43.687Z,2026-07-28T11:43:43.731Z,44.233,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000046,46,2026-07-28T11:43:44.687Z,2026-07-28T11:43:44.732Z,45.237,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000047,47,2026-07-28T11:43:45.687Z,2026-07-28T11:43:45.744Z,57.035,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000048,48,2026-07-28T11:43:46.688Z,2026-07-28T11:43:46.722Z,34.446,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000049,49,2026-07-28T11:43:47.688Z,2026-07-28T11:43:47.717Z,29.64,5.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000050,50,2026-07-28T11:43:48.688Z,2026-07-28T11:43:48.723Z,34.311,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000051,51,2026-07-28T11:43:49.688Z,2026-07-28T11:43:49.745Z,56.434,9.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000052,52,2026-07-28T11:43:50.689Z,2026-07-28T11:43:50.725Z,35.864,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000053,53,2026-07-28T11:43:51.689Z,2026-07-28T11:43:51.741Z,51.586,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000054,54,2026-07-28T11:43:52.690Z,2026-07-28T11:43:52.722Z,32.747,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000055,55,2026-07-28T11:43:53.690Z,2026-07-28T11:43:53.736Z,45.864,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000056,56,2026-07-28T11:43:54.691Z,2026-07-28T11:43:54.729Z,38.785,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000057,57,2026-07-28T11:43:55.691Z,2026-07-28T11:43:55.720Z,29.051,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000058,58,2026-07-28T11:43:56.691Z,2026-07-28T11:43:56.738Z,46.798,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
