relative_path,size_bytes,modified_at_utc,hash_algorithm,sha256,hashed_at_utc
metadata/experiment_event_log.csv,292,2026-07-28T11:39:27.045Z,SHA-256,bc1d4e2d161b8bc7dae40a0d697b6c6819b1687047042008301edbc293a97884,2026-07-28T11:39:52.121Z
metadata/session_manifest.json,3006,2026-07-28T11:39:52.085Z,SHA-256,f93060c8e99e73d33c9f71513c263ae656fb8d020b287cade9dfc0c8ee56e9ab,2026-07-28T11:39:52.136Z
metadata/time_sync_after.txt,906,2026-07-28T11:39:52.085Z,SHA-256,92b0e86e1afd76aa5ac318d387ff617e601f4ef6ef2c92133002e8dcbd278594,2026-07-28T11:39:52.150Z
metadata/time_sync_before.txt,906,2026-07-28T11:39:27.029Z,SHA-256,90bd5a8d13ab2d5c1567fdbf4c63aa15863e9a83ea950182d581304e209d82f5,2026-07-28T11:39:52.165Z
raw/openplc_evidence.csv,16349,2026-07-28T11:39:51.266Z,SHA-256,09258930ab9efee5eeec148fd3ee4a71dd8dbba04d5f0695ffa8c23e74a433a2,2026-07-28T11:39:52.178Z
raw/raspi_evidence.csv,33687,2026-07-28T11:39:51.262Z,SHA-256,ebfcc5d610f903f3cddecf56e548407b1604166ff777b75721c3caaaf66ddd37,2026-07-28T11:39:52.193Z
